Nom,SNR,fe_Voice,audio_Voice,fe_Noise,audio_Noise,fe_Mix,audio_Mix
1235,-4.0,8000,"[-0.00139587 -0.01430762 -0.02268281 ...  0.01570348  0.01535452
  0.02198488]",8000,"[-0.7933239  -0.7654879  -0.43145683 ... -2.6861668  -2.894936
 -3.0062802 ]",8000,8000
1236,0.0,8000,"[ 0.85282844  0.8067689   1.154882   ... -0.48338255  0.35441592
  1.1393671 ]",8000,"[-0.8269883  -0.7249573  -1.1706717  ...  0.50210005 -0.4376594
 -0.72227216]",8000,8000
1237,-1.0,8000,"[-2.2457504e+00 -1.4926513e+00 -6.1360902e-01 ... -1.5010720e-02
 -5.1256116e-03 -1.8305758e-03]",8000,"[-0.0217506   0.01305036 -0.6351174  ...  0.37411025  0.33495918
  0.50026375]",8000,8000
1238,-3.0,8000,"[-0.01171391 -0.00905166 -0.0031947  ... -3.115901   -1.9402499
 -0.82902557]",8000,"[-1.0685154  -1.1761355  -1.2914431  ...  0.48429117  0.3612966
  0.54578847]",8000,8000
1239,-4.0,8000,"[ 0.00886088  0.01708885  0.01265841 ... -0.03227893  0.27595326
  0.29620665]",8000,"[ 0.70997006  0.17354822 -0.14199401 ... -0.9308497  -0.17354822
  0.26821092]",8000,8000
1240,-1.0,8000,"[-0.36930373 -0.5046609  -0.64099413 ...  0.80368304  0.6722304
  0.42396718]",8000,"[-1.4750588  -1.5436664  -1.4922107  ... -1.1663256  -0.48025173
 -0.01715185]",8000,8000
1241,-3.0,8000,[0.02725028 0.02371128 0.03114317 ... 0.01521769 0.01592549 0.01663328],8000,"[-0.30521193 -0.4872682  -0.69074285 ... -0.5247504  -0.6211331
 -0.6211331 ]",8000,8000
1242,4.0,8000,"[ 0.02077185 -0.02448111 -0.00741852 ... -0.00816037  0.0645411
  0.735917  ]",8000,"[-0.7432791  -0.78457236 -1.1768585  ...  0.51616603  0.578106
  0.578106  ]",8000,8000
1243,1.0,8000,"[-0.13917902  1.4071889   1.6772554  ... -0.02724355 -0.00888377
 -0.00947602]",8000,"[-0.77969813 -0.7996904  -0.69972914 ...  1.7793111   1.8126315
  1.7393267 ]",8000,8000
1244,3.0,8000,"[ 0.02485094  0.01529288  0.02676255 ... -0.01911611 -0.00764644
 -0.0172045 ]",8000,"[ 0.12837918 -0.38972253 -0.52268666 ... -1.804186   -0.9995237
 -0.56853634]",8000,8000
1245,3.0,8000,"[-0.7735925  -0.6137556  -0.5136331  ...  0.00314286 -0.00134694
 -0.00134694]",8000,[-1.3507355 -1.7873958 -0.7918106 ... -0.9024311 -0.7335892 -0.6287907],8000,8000
1246,1.0,8000,"[-0.16901946  0.06927027  0.31517974 ...  0.00277081  0.00207811
  0.01593216]",8000,"[-0.1718079   0.13744631  0.46388134 ... -1.0480282  -0.80749714
 -0.41233897]",8000,8000
1247,-1.0,8000,"[-0.6017955   0.4937809   1.1045362  ...  0.11249445  0.18317679
 -0.00647092]",8000,[0.21115188 0.38007337 0.59122527 ... 1.4499097  1.0979897  1.083913  ],8000,8000
1248,-3.0,8000,[0.18052432 0.41111407 0.26476902 ... 0.3157972  0.26236203 0.3249438 ],8000,[1.0307086  1.0751995  0.5190618  ... 0.7192715  0.7415169  0.11122753],8000,8000
1249,0.0,8000,"[-0.01637585 -0.01819539 -0.0090977  ...  2.5528138   2.2984421
  1.6972665 ]",8000,"[ 0.18913127 -0.09059229 -0.38779858 ...  0.33376104  1.4462979
  1.0886967 ]",8000,8000
1250,-1.0,8000,"[ 0.37590447  0.2487603   0.14627954 ... -0.03274281 -0.21686795
 -0.33253086]",8000,[0.898493   0.97415555 0.8275593  ... 1.7024077  1.8490039  1.8111726 ],8000,8000
1251,-2.0,8000,[0.10484555 0.08856816 0.1330916  ... 2.261121   1.5420433  1.0163795 ],8000,"[-0.1417393  -0.09744576 -0.22146764 ...  0.66440296  0.46508208
  0.45622334]",8000,8000
1252,-1.0,8000,"[ 0.10289379 -0.12057866  0.18649499 ... -2.254017   -1.1382626
 -0.21864931]",8000,"[ 0.23922284  0.182095    0.19637695 ... -0.13210814 -0.32134414
 -0.07140981]",8000,8000
1253,0.0,8000,"[ 0.0782043  -0.61785966 -1.243494   ...  0.00686003  0.0809483
 -0.20717277]",8000,"[-0.39678335 -0.60137475 -0.64477295 ... -1.0787548  -0.8679636
 -0.61377424]",8000,8000
1254,0.0,8000,"[ 0.62951654  0.48838192  0.43004158 ... -2.0206013  -2.3409493
 -4.051683  ]",8000,"[-1.5561231  -1.3626591  -0.84955907 ...  0.5551574   0.6729181
  0.5131    ]",8000,8000
1255,2.0,8000,"[ 0.00477712  0.         -0.00303998 ...  0.00390855  0.00130285
  0.00607997]",8000,"[-1.6037024  -1.438836   -1.4088602  ... -0.37469688 -0.34472108
 -0.37469688]",8000,8000
1256,3.0,8000,[0.03351593 0.02979193 0.04096391 ... 1.6739343  1.9867496  2.1394334 ],8000,"[-0.76516867 -0.5430229  -0.3702429  ... -0.27151144 -0.6417543
 -0.5677058 ]",8000,8000
1257,0.0,8000,"[ 1.2468554   1.2703711   1.167947   ... -0.07054714 -0.09301771
 -0.13691372]",8000,[ 1.0307713  0.6227576  0.2791672 ... -1.2669897 -1.3099384 -1.3170966],8000,8000
1258,0.0,8000,"[ 0.03436399 -0.06670658  0.06620122 ...  0.08742604  0.10865086
  0.20466788]",8000,[-1.6399529 -1.5757556 -1.5465748 ... -3.1631832 -3.0114439 -2.264419 ],8000,8000
1259,3.0,8000,"[-3.6864445  -4.398363   -4.454281   ... -0.04349176 -0.03779641
 -0.04193848]",8000,"[-0.27095166 -0.21808304 -0.2907774  ...  0.23790877  0.12556297
 -0.10573723]",8000,8000
1260,1.0,8000,[0.69646895 0.71731794 0.6001128  ... 0.09128477 0.08395945 0.06029302],8000,"[ 1.3676591   1.3858945   1.3676591  ... -0.2735318  -0.32823816
 -0.60177   ]",8000,8000
1261,-3.0,8000,[0.51930463 0.6672461  0.43476668 ... 3.1882892  3.0161939  2.720311  ],8000,"[-0.197792   -0.42723072 -0.6408461  ...  2.4288857   2.270652
  2.1519768 ]",8000,8000
1262,0.0,8000,[0.8333071  0.81635696 0.7338966  ... 0.14567986 0.14980288 0.14155684],8000,[0.3512158  0.50066936 0.6725409  ... 0.14198086 0.2615437  0.18681693],8000,8000
1263,2.0,8000,[0.90793484 0.6386646  0.45971924 ... 2.383382   2.3527057  2.3450367 ],8000,"[ 1.2668346   1.3935182   1.4116157  ... -0.4343433  -0.0904882
 -0.12668346]",8000,8000
1264,0.0,8000,"[8.8706653e-04 2.6611998e-03 4.4353327e-04 ... 8.9327604e-01 9.1412210e-01
 8.7464768e-01]",8000,"[-0.2575335  -0.62952626 -0.8584449  ...  0.2575335   0.31476313
  0.34337798]",8000,8000
1265,0.0,8000,"[ 0.00482654  0.00482654  0.00482654 ... -0.0941176  -0.09894416
 -0.11101051]",8000,"[ 0.3080872   0.46351865  0.6300522  ... -0.24424933 -0.2609027
 -0.41910967]",8000,8000
1266,0.0,8000,[0.86671907 0.71415985 0.68589276 ... 0.00498831 0.005404   0.00789816],8000,"[ 0.20735231 -0.1579827  -0.32583934 ... -0.4048307  -0.5035699
 -0.5331917 ]",8000,8000
1267,-4.0,8000,"[-0.00577681 -0.0044437  -0.0044437  ... -0.03554959 -0.0368827
 -0.04088203]",8000,[0.49079546 0.31551135 0.22786932 ... 0.64855117 0.14022727 0.3680966 ],8000,8000
1268,0.0,8000,"[-0.05540153 -0.06027687 -0.06736826 ...  0.03013843  0.14227113
  0.02925201]",8000,"[-0.73902845 -1.3976183  -1.1965222  ...  2.4584005   2.5690033
  2.2170854 ]",8000,8000
1269,0.0,8000,"[-0.05086941 -0.09851924 -0.1126854  ...  0.35479805  0.3110117
  0.25241533]",8000,[1.0578494 1.1833569 1.3088645 ... 3.334915  3.030111  2.4384322],8000,8000
1270,-4.0,8000,[1.5279543  1.2115496  0.89915    ... 0.02803586 0.0260333  0.0260333 ],8000,[-1.4596943 -1.6213031 -1.751633  ...  0.9175221  1.0895574  0.9435881],8000,8000
1271,1.0,8000,"[-0.25476995 -0.12719792 -0.10924056 ...  0.26075575 -0.33034047
  0.0875421 ]",8000,"[-0.11471286 -0.160598   -0.13765542 ... -1.0094731  -1.3077265
 -1.4224395 ]",8000,8000
1272,-1.0,8000,[1.5190915  0.72527903 0.73271984 ... 0.8878011  0.90464073 0.91717255],8000,"[-0.6526489  -0.85519516 -1.2602876  ... -1.147762   -1.6203698
 -1.8679262 ]",8000,8000
1273,1.0,8000,"[-0.00664911 -0.00975202 -0.02039059 ...  0.00177309 -0.00177309
 -0.00709238]",8000,[0.28359526 0.2872783  0.34620717 ... 0.6592668  0.9318129  1.1122826 ],8000,8000
1274,-2.0,8000,"[ 0.04375576  0.0753173   0.11548652 ... -1.7380363  -1.9611189
 -1.7753364 ]",8000,"[ 0.07114448 -0.14228895  0.05691558 ... -0.6403003  -0.8395047
 -1.1477975 ]",8000,8000
1275,3.0,8000,"[-0.2582917  -0.15611036 -0.04784681 ...  0.24856013  0.25423688
  0.2866754 ]",8000,"[ 0.48526534  0.15440261 -0.07720131 ... -0.93744445 -0.77201307
 -1.0256745 ]",8000,8000
1276,-4.0,8000,[0.06320981 0.09721509 0.13042024 ... 0.45727095 0.55128556 0.49247637],8000,"[-1.162006   -0.94770175 -1.3001133  ... -1.1477191  -0.9858002
 -0.938177  ]",8000,8000
1277,-3.0,8000,"[ 0.01209123 -0.1486051  -0.10063022 ... -0.11584178 -0.12676288
 -0.13222343]",8000,"[-0.83164835 -0.5420565  -0.69799066 ...  0.08167975  0.02970173
  0.09653062]",8000,8000
1278,-2.0,8000,[2.205017   1.5451162  1.5482553  ... 0.08719618 0.34215778 0.40912446],8000,"[-0.7666925  -0.7774156  -0.72916216 ... -1.2921182  -1.1956114
 -1.1259121 ]",8000,8000
1279,-3.0,8000,"[ 4.3017231e-04 -2.1508615e-03  3.4413785e-03 ... -1.8200591e+00
 -1.3597746e+00 -9.1927820e-01]",8000,"[-1.0674943  -1.2742424  -1.533732   ... -0.98521715 -1.4725516
 -1.379726  ]",8000,8000
1280,-1.0,8000,"[-1.3216896   0.07853667  1.3020555  ...  0.5501012   0.7206085
  0.77158844]",8000,"[-0.44485125 -0.5174801  -0.7535236  ... -0.10440388 -0.16795406
  0.11348247]",8000,8000
1281,0.0,8000,"[ 1.4880790e-03  2.4801316e-03 -2.4801316e-03 ...  2.2732887e+00
  2.3595972e+00  2.3576131e+00]",8000,"[-0.18924348  0.06582382  0.5183626  ... -1.7772431  -1.5715438
 -1.4069842 ]",8000,8000
1282,-4.0,8000,"[-2.5144415e+00 -1.2553027e+00  9.3500398e-02 ... -3.2125775e-02
 -1.9179570e-03  3.4043737e-02]",8000,"[-1.1625433  -1.0910754  -1.1958948  ... -0.30016488 -0.17152277
  0.13817112]",8000,8000
1283,-3.0,8000,[0.94214755 0.7943029  0.5058608  ... 0.81604475 0.8812704  0.76676315],8000,"[-0.58059907 -0.5042045  -0.45836774 ... -0.12223139 -0.21390493
 -0.29029953]",8000,8000
1284,-1.0,8000,"[-2.6190524e+00 -2.7905123e+00 -3.2910802e+00 ...  1.9051116e-03
 -2.3813895e-03 -2.8576672e-03]",8000,"[-1.7014416  -0.59180576  1.7162367  ...  0.76934755  0.8729135
  0.81373304]",8000,8000
1285,0.0,8000,"[ 0.03221038  0.03899151  0.03221038 ... -0.05721581 -0.04195826
 -0.05424906]",8000,"[-0.043357    0.31795135  0.39021298 ...  0.303499    0.23605478
  0.07707912]",8000,8000
1286,0.0,8000,"[ 0.00499329  0.00686578  0.00374497 ... -0.84698755 -0.74275255
 -0.5043227 ]",8000,"[ 0.62980175  0.579128    0.52121526 ... -0.41986787 -0.32575953
 -0.40538964]",8000,8000
1287,0.0,8000,"[ 0.21683164 -0.03423657 -0.01997133 ...  0.48216507 -0.4736059
  0.38516143]",8000,[ 1.3863859  1.5521493  1.431594  ... -0.6630541 -0.7384012 -0.9343035],8000,8000
1288,-1.0,8000,"[-0.02179101 -0.02575302 -0.01782901 ...  1.0598356   0.5526993
 -0.9667286 ]",8000,"[-1.1101762  -1.0812464  -0.72324175 ... -0.18804285  0.21335632
  0.62560415]",8000,8000
1289,4.0,8000,"[ 0.02325653  0.0263574   0.02519457 ... -1.7116807  -0.11356939
  1.5748547 ]",8000,"[-0.39008963 -0.73428637 -0.8031257  ... -1.3308941  -0.45892894
 -0.0917858 ]",8000,8000
1290,4.0,8000,"[-2.5207224  -2.0751808  -2.1216273  ...  0.01490873  0.01261508
  0.01605556]",8000,"[ 2.3966954   2.64561     3.2785652  ... -0.41959944 -0.40537572
 -0.38404018]",8000,8000
1291,0.0,8000,"[-0.01310361 -0.00898534 -0.00748778 ... -0.12991296  0.09771552
 -0.14863244]",8000,"[-0.02451883 -0.0190702  -0.11714552 ... -0.41954443 -0.2233938
 -0.44406328]",8000,8000
1292,-2.0,8000,"[-0.04591719 -0.26558924 -0.08244224 ...  0.00469608  0.21497595
  0.20140952]",8000,"[ 0.90832037  0.428453    0.6664825  ... -0.60745114 -0.46844193
 -0.40560216]",8000,8000
1293,-2.0,8000,"[ 0.32697436 -0.13481174  0.10352947 ... -0.01191706 -0.01154465
 -0.00297927]",8000,[-0.7444401 -1.3027701 -1.5198985 ...  1.3648069  1.8921187  1.5509168],8000,8000
1294,1.0,8000,"[ 0.94113684  0.88173825  0.80386025 ... -0.01935952 -0.01451964
 -0.01715958]",8000,"[ 1.025407    1.0430864   0.93700975 ...  0.05303829  0.05303829
 -0.1767943 ]",8000,8000
1295,0.0,8000,"[ 0.00814253  0.00895678  0.00936391 ... -0.16040783  0.00325701
 -0.07653977]",8000,"[-0.01630512 -0.30979738 -0.26903453 ...  0.61144215  0.7989511
  1.1413587 ]",8000,8000
1296,2.0,8000,"[ 0.44137365 -0.59482974 -0.5218506  ...  0.9157378   0.960725
  1.006212  ]",8000,"[-0.58059907 -0.5042045  -0.45836774 ... -0.12223139 -0.21390493
 -0.29029953]",8000,8000
1297,-2.0,8000,"[-0.14731596 -0.20726472 -0.36341032 ...  0.8416063   0.605529
  0.6250472 ]",8000,"[ 1.8890325   1.7937336   1.6814929  ... -0.50614214 -0.38331264
 -0.39601913]",8000,8000
1298,-2.0,8000,"[-0.04411092  0.03321293  0.01556856 ... -1.8879472  -2.3456628
 -2.1022744 ]",8000,"[ 0.40915352  0.01515383 -0.14396141 ... -1.0153068  -0.87892234
 -0.61373025]",8000,8000
1299,-1.0,8000,"[-0.02726816 -0.01027496  0.01620282 ...  0.08852272  0.08299005
  0.08219968]",8000,"[ 1.1781478   1.4869037   1.4381527  ... -0.04875094 -0.29250565
 -0.52813524]",8000,8000
1300,-4.0,8000,"[ 0.39809775  0.30235273  0.19086018 ... -0.73509514 -1.0456365
 -1.644043  ]",8000,[0.35237432 0.3664693  0.31008938 ... 1.0994078  1.2403575  0.88798326],8000,8000
1301,3.0,8000,"[7.8225218e-02 9.5022053e-02 1.4397280e-03 ... 6.6371459e-01 1.8428518e+00
 2.2090225e+00]",8000,"[-0.676209   -0.82759905 -0.721626   ...  0.14129739  0.2119461
  0.35828984]",8000,8000
1302,3.0,8000,"[ 0.44137365 -0.59482974 -0.5218506  ...  0.9157378   0.960725
  1.006212  ]",8000,"[-0.5152908  -0.52120006 -0.6500228  ...  0.9336691   0.79775524
  0.7682087 ]",8000,8000
1303,-2.0,8000,"[-6.05130196e-01 -1.22540034e-01  4.52309966e-01 ... -1.39572635e-01
 -4.73127555e-04  2.70155847e-01]",8000,"[-2.0431592  -1.7934963  -1.9412559  ... -0.5298966  -0.6470853
 -0.74898845]",8000,8000
1304,4.0,8000,"[-2.5019786  -2.6667728  -0.5840276  ... -0.00590469 -0.00429432
  0.        ]",8000,"[-0.50584894 -1.4660251  -2.4543042  ... -0.46369487 -0.23418933
  0.6650977 ]",8000,8000
1305,-2.0,8000,"[ 1.7683071e-03  4.2439369e-03  2.1219684e-03 ...  4.5834517e-01
  1.7470872e-01 -3.5366139e-04]",8000,"[ 0.13246283  0.00473082 -1.4192445  ... -0.3760998  -0.4683507
 -0.5889865 ]",8000,8000
1306,0.0,8000,[0.04280775 0.0539556  0.06153614 ... 0.07446765 0.0949797  0.07758905],8000,[0.40362966 0.6164526  0.8512916  ... 0.7999206  0.814598   0.7265334 ],8000,8000
1307,-3.0,8000,[0.34986547 0.71831757 0.5422915  ... 0.17985272 0.20390597 0.19789268],8000,"[-0.9889689  -0.76291883 -0.6498938  ...  0.9042001   0.9889689
  0.8759439 ]",8000,8000
1308,1.0,8000,"[-0.7477078  -0.8908751  -1.0821022  ... -0.07284839 -0.08448391
 -0.08650746]",8000,"[-0.35538042 -0.29851955 -0.4817379  ... -0.7707806  -0.72655547
 -0.8418567 ]",8000,8000
1309,0.0,8000,"[ 0.28268394  0.38650605  0.32534352 ...  0.0827493  -0.46000388
 -0.7709562 ]",8000,"[ 1.2668346   1.3935182   1.4116157  ... -0.4343433  -0.0904882
 -0.12668346]",8000,8000
1310,2.0,8000,[0.18206109 0.44185027 0.5440966  ... 1.2279994  0.7032044  0.53366333],8000,"[ 0.17965318  0.13819475  0.02763895 ...  0.17965318  0.08291686
 -0.13819475]",8000,8000
1311,0.0,8000,"[ 0.00983521  0.00860581  0.00573721 ... -0.0008196  -0.0012294
 -0.00819601]",8000,"[ 0.13246283  0.00473082 -1.4192445  ... -0.3760998  -0.4683507
 -0.5889865 ]",8000,8000
1312,2.0,8000,[0.00477529 0.00835676 0.00955058 ... 0.14325866 0.10923474 0.08655211],8000,"[-0.28999683  0.3357858   0.42736372 ... -0.6257826  -0.36631176
 -0.04578897]",8000,8000
1313,-2.0,8000,"[-0.01634806 -0.00899143 -0.01307845 ... -1.7283987  -2.061899
 -2.3639293 ]",8000,"[-0.99378496 -1.2276167  -1.5199064  ...  0.38971964  0.5456074
  0.4871495 ]",8000,8000
1314,0.0,8000,"[-0.421433   -0.9472824  -1.8811091  ...  0.00322937  0.00430583
  0.00538229]",8000,"[-0.5930146  -0.7977967  -0.91725284 ...  0.8191281   1.0793719
  1.0793719 ]",8000,8000
1315,3.0,8000,"[-2.281594   -1.7268671  -1.839305   ... -0.01293533  0.00597015
  0.0154229 ]",8000,"[ 0.3834876   0.26947778  0.26947778 ... -0.74624616 -0.6944235
 -0.6944235 ]",8000,8000
1316,2.0,8000,"[-0.504008   -0.3212503  -0.05346867 ...  0.00701228  0.01490111
  0.01665418]",8000,[2.2528331  1.9860502  2.1243823  ... 0.5632083  0.48416153 0.20749779],8000,8000
1317,3.0,8000,"[-0.00381604 -0.00457925 -0.00152642 ...  0.0103033   0.00915849
  0.01259292]",8000,"[-1.1417117  -1.1909235  -1.0309854  ...  1.033446    0.7504787
  0.47243246]",8000,8000
1318,0.0,8000,"[-0.00398812  0.795812    1.4690799  ... -1.2584345  -0.9165434
 -0.48945156]",8000,"[-1.6719123  -1.4709613  -1.8567872  ...  0.7394997   0.42601612
  0.64304316]",8000,8000
1319,4.0,8000,"[-0.01764404 -0.01908437 -0.02016462 ...  1.1616259   0.9160498
  1.4406899 ]",8000,"[ 0.0186784   0.44828153  0.50431675 ... -0.0186784  -0.5229952
 -0.29885438]",8000,8000
1320,-4.0,8000,"[ 0.5045773   0.8704355   0.9202049  ... -0.2827327  -0.18054654
 -0.08365499]",8000,"[ 0.01816323 -0.11503378 -0.10292495 ... -1.3198612  -1.4470038
 -1.035304  ]",8000,8000
1321,4.0,8000,"[ 0.01810479  0.01629431  0.01629431 ... -0.05024079 -0.00090524
 -0.08509251]",8000,"[ 0.4257368   0.3590552   0.328279   ... -0.19491565 -0.16926886
 -0.17439821]",8000,8000
1322,-4.0,8000,"[-1.4508361  -0.74388325 -1.2062324  ...  0.25899222  0.47673756
  0.4685841 ]",8000,"[-0.6846213  -0.6137983  -0.5193678  ...  0.35411444 -0.02360763
 -0.21246867]",8000,8000
1323,0.0,8000,[0.11248707 0.44858754 0.31977174 ... 0.00408219 0.00045358 0.        ],8000,"[ 0.40915352  0.01515383 -0.14396141 ... -1.0153068  -0.87892234
 -0.61373025]",8000,8000
1324,4.0,8000,"[-0.37501925 -0.3917799  -0.20531781 ...  0.04609175 -0.2660751
 -0.50491416]",8000,[1.389102  1.3622595 1.1944935 ... 0.6509319 0.9730424 0.7180382],8000,8000
1325,1.0,8000,[0.0065598  0.01147965 0.01147965 ... 0.01967941 0.01475955 0.01967941],8000,[0.85816467 0.83106464 0.9168812  ... 0.4426323  0.39746577 0.6774984 ],8000,8000
1326,4.0,8000,[1.9963307 1.6512266 1.3306873 ... 2.3797796 2.2809217 2.148512 ],8000,"[-0.40807948 -0.36188182 -0.34648257 ...  1.2203887   1.7478123
  1.871006  ]",8000,8000
1327,-3.0,8000,"[-0.08378997 -0.11146372  0.01691174 ... -0.36744595 -0.6065164
 -0.8163757 ]",8000,"[-0.39678335 -0.60137475 -0.64477295 ... -1.0787548  -0.8679636
 -0.61377424]",8000,8000
1328,0.0,8000,"[-0.3976139  -0.36894578 -0.37517798 ...  0.0162037   0.01495726
  0.01246439]",8000,"[-0.85274494 -0.99662375 -1.1159378  ... -0.4491825  -0.35794234
 -0.35794234]",8000,8000
1329,-1.0,8000,"[ 1.3706855   0.83634365 -0.69017476 ...  0.06281637 -0.6164864
 -1.1717669 ]",8000,"[ 0.91445273  1.0160586   1.0363797  ... -1.889869   -1.8085842
 -1.6866572 ]",8000,8000
1330,1.0,8000,[2.8189495 2.4007425 2.0130987 ... 1.4354534 2.240795  1.6794499],8000,"[-0.18424127  0.08374602  0.21773967 ... -1.2171088  -1.3343534
 -0.8430433 ]",8000,8000
1331,-2.0,8000,"[ 0.00355408 -0.00844093 -0.00710815 ...  0.00133278  0.0022213
 -0.00444259]",8000,[1.6510926  1.7055243  1.4333663  ... 0.85276216 0.54431623 0.57153213],8000,8000
1332,0.0,8000,"[ 0.53083473  0.10180393 -0.12050261 ... -0.8102761  -0.5942025
 -0.35631377]",8000,[1.1134715 1.1857749 1.0556289 ... 1.4894489 1.3785838 1.6967186],8000,8000
1333,0.0,8000,"[-0.01241504 -0.02087983 -0.01580095 ... -0.09198414 -0.19694762
  0.11624989]",8000,"[-0.9462308  -0.9321079  -1.054506   ... -0.6308205  -0.3813169
 -0.75321853]",8000,8000
1334,2.0,8000,[0.01962702 0.02415633 0.01912376 ... 0.00754885 0.00603908 0.01157491],8000,"[-0.43769905  0.02188495  0.8535131  ...  0.32827428  0.15319467
  0.04376991]",8000,8000
1335,2.0,8000,"[ 0.00935618  0.00801958 -0.00178213 ... -0.00935618 -0.01470256
 -0.01113831]",8000,"[ 0.7986822   0.6975158   0.49518296 ... -1.8529426  -1.7464517
 -1.7730745 ]",8000,8000
1336,-3.0,8000,[-2.3998377 -1.8813822 -1.4897105 ... -1.1156981 -1.2551603 -1.4149987],8000,"[-2.3120904  -2.2360694  -2.2806334  ... -0.01048567  0.07602112
  0.03932127]",8000,8000
1337,-3.0,8000,"[-0.00663104 -0.00309449 -0.00839932 ...  0.17505951 -0.32182658
  0.407146  ]",8000,"[-3.168209   -3.1084826  -2.9401631  ... -0.25247937 -0.14931576
 -0.16288993]",8000,8000
1338,-2.0,8000,"[-2.1991959  -1.3744975  -0.3410998  ...  0.01009835  0.01234243
  0.0173916 ]",8000,[0.22483292 0.50795585 0.46632013 ... 1.2823803  1.2740532  1.1658002 ],8000,8000
1339,1.0,8000,"[-4.3083597e-03 -4.3083597e-03  3.3141227e-04 ...  4.0366012e-01
  5.2694547e-01  6.7409253e-01]",8000,"[ 1.1175729   1.128042    1.010265   ... -1.0469067  -0.87154984
 -0.5365397 ]",8000,8000
1340,2.0,8000,"[ 0.39729676  0.46616542  0.38167113 ... -0.07668146 -0.27489585
 -0.14844374]",8000,"[ 0.60350555  0.75438195  0.8863988  ... -1.376747   -1.301309
 -1.2635897 ]",8000,8000
1341,4.0,8000,[0.18052432 0.41111407 0.26476902 ... 0.3157972  0.26236203 0.3249438 ],8000,"[-2.0765526  -2.1259944  -2.1853247  ...  0.         -0.02966504
 -0.10877181]",8000,8000
1342,0.0,8000,"[-0.08341151 -0.14496848 -0.14460424 ...  0.15953818  0.06119272
  0.1701012 ]",8000,"[-0.47670323 -0.43778867 -0.5253464  ...  1.4301096   0.92097765
  0.7588337 ]",8000,8000
1343,2.0,8000,"[-2.3630302  -3.2076116  -3.477608   ...  0.36658418  0.35939625
  0.34187567]",8000,[1.2085707  1.1626756  0.84141    ... 0.7037247  0.76491815 0.2906689 ],8000,8000
1344,2.0,8000,"[ 0.5973158   0.32106805  0.16721393 ... -0.20729358 -0.2594402
 -0.09093336]",8000,"[-1.2397248  -0.76020855 -0.72512203 ... -0.2105193   0.03508655
  0.32747445]",8000,8000
1345,1.0,8000,"[ 0.01674615 -0.08000939  0.02977094 ... -0.51540935 -0.51975095
 -0.49742272]",8000,"[-0.11665736 -0.2692093   0.00897364 ... -1.8037022  -1.8216497
 -1.5703875 ]",8000,8000
1346,-4.0,8000,"[-0.03695941  0.03733273 -0.05375914 ... -0.14597099 -0.14447767
 -0.13589114]",8000,[-0.9401263 -0.9025212 -0.9025212 ... -1.6671572 -1.7925074 -1.6922272],8000,8000
1347,-2.0,8000,[0.04293865 0.04504607 0.04451922 ... 3.368972   3.1777236  3.1671865 ],8000,[-2.48158   -1.9330202 -1.2799729 ...  1.0448757  1.3060946  1.3060946],8000,8000
1348,-2.0,8000,"[-2.7088408  -2.166029   -2.096973   ...  0.02890715  0.03372501
  0.0341265 ]",8000,"[-0.8702853  -0.88804615 -0.9590899  ...  0.7104369   0.40850124
  0.21313107]",8000,8000
1349,2.0,8000,[0.0045281  0.00905619 0.0109968  ... 0.02781544 0.0265217  0.02716857],8000,"[ 0.82037795  0.859756    0.7481846  ...  0.07875628 -0.24939488
 -0.41347048]",8000,8000
1350,-1.0,8000,"[ 0.17854226  0.17553072  0.17424004 ... -0.00688356 -0.00086044
 -0.02538312]",8000,"[-0.26271155 -0.17240447 -0.16419472 ... -1.3874454  -1.55985
 -1.2560897 ]",8000,8000
